system_id,word,ner
619,美國,NORP
619,美國,GPE
619,雪花牛,PRODUCT
619,美國,GPE
619,哈根達斯,ORG
619,四,CARDINAL
619,四,CARDINAL
619,哈根達斯冰淇淋,ORG
619,哈根達斯,ORG
619,明治冰淇淋,ORG
619,涮肉亭新竹店,ORG
619,新竹馬偕醫院,ORG
619,新光路,FAC
619,涮肉亭新竹店,ORG
619,兩,CARDINAL
619,兩,CARDINAL
619,兩小時,TIME
619,新竹,GPE
619,三,CARDINAL
619,新竹區,GPE
619,晚上,TIME
619,涮肉亭新竹店,ORG
619,新竹市東區,GPE
619,光復路二段號,LOC
620,神旺大飯店,ORG
620,臺北市,GPE
620,大安區忠孝東路,LOC
620,忠孝敦化站,FAC
620,美國,GPE
620,美國,GPE
620,八,CARDINAL
620,四,CARDINAL
620,三,CARDINAL
620,兩,CARDINAL
620,港式,NORP
620,二,CARDINAL
620,三,CARDINAL
620,今天,DATE
620,四,CARDINAL
620,四,ORDINAL
620,神旺客房,FAC
620,神旺,ORG
620,亞太飯店,ORG
620,龍普飯店,ORG
620,旺旺集團,ORG
620,澄江,PERSON
620,張四方型,PERSON
620,兩,CARDINAL
620,可口可樂公司,ORG
620,冰淇淋,PRODUCT
620,莫凡彼,ORG
620,瑞士,GPE
620,近年來,DATE
620,哈根達斯,ORG
620,澄江鍋物,FAC
620,日式,NORP
620,四,CARDINAL
620,兩,CARDINAL
620,九月後,DATE
620,三,CARDINAL
620,兩,CARDINAL
620,澄江,PERSON
620,澄江,GPE
620,美國,GPE
620,美國,GPE
620,梅花豬,PERSON
620,牛肉,WORK_OF_ART
620,莫凡彼冰淇淋,PRODUCT
620,莫凡彼冰淇淋,ORG
620,安格斯,PERSON
620,四,CARDINAL
620,三,CARDINAL
620,神旺大飯店,ORG
620,臺北市,GPE
620,大安區忠孝東路,LOC
620,忠孝敦化站,FAC
621,高雄市,GPE
621,左營區,GPE
621,博愛二路漢神巨蛋,FAC
621,高雄巨蛋週年慶,EVENT
621,台北,GPE
621,高雄,GPE
621,這幾年,DATE
621,漢神巨蛋,FAC
621,日系,NORP
621,羅山海,PERSON
621,高雄,GPE
621,高雄,GPE
621,高雄,GPE
621,過個月,DATE
621,中午,TIME
621,分鐘,TIME
621,羅,PERSON
621,九州,GPE
621,博多,GPE
621,羅山海,PERSON
621,九州,GPE
621,日本,GPE
621,日系,NORP
621,日系,NORP
621,香港,GPE
621,兩,CARDINAL
621,第二,ORDINAL
621,今天,DATE
621,三,CARDINAL
621,兩,CARDINAL
621,日本,NORP
621,山海,LOC
621,三,CARDINAL
621,日式,GPE
621,麩羅山海,LOC
621,三,CARDINAL
621,明太子,GPE
622,漢棋薑母鴨,PRODUCT
622,中山路三段號,LOC
622,丸阿,PERSON
622,歸仁,GPE
622,下午五點多,TIME
622,漢棋,GPE
622,歸仁,GPE
622,丸阿,PERSON
622,兩,CARDINAL
622,漢棋,PERSON
622,四,CARDINAL
622,三重,GPE
622,兩,CARDINAL
622,兩,CARDINAL
622,歸仁,PERSON
622,晚上,TIME
622,下午時段,TIME
622,中山路三段號,LOC
623,海霸王城市商旅航空館,FAC
623,桃園市,GPE
623,中正東路,LOC
623,五,CARDINAL
623,海霸王,FAC
623,台灣,GPE
623,二,CARDINAL
623,台灣,GPE
624,台北,GPE
624,馬辣頂級麻辣鴛鴦鍋,PRODUCT
624,台北市,GPE
624,萬華區西寧南路,LOC
624,中午元,MONEY
624,馬辣西門店,FAC
624,冰淇淋,PRODUCT
624,哈根達斯,ORG
624,莫凡彼,ORG
624,莫凡彼,ORG
624,哈根達斯,ORG
624,五,CARDINAL
624,四,CARDINAL
624,美國,GPE
624,美國,NORP
624,安格斯,GPE
624,美國,GPE
624,澳洲,GPE
624,馬辣西門店,FAC
625,台北市,GPE
625,中山區,GPE
625,林森北路號二樓,FAC
625,兩,CARDINAL
625,林森北路,LOC
625,中山國小站,FAC
625,雙連站,FAC
625,~分鐘,TIME
625,二,CARDINAL
625,第次,ORDINAL
625,第次,ORDINAL
625,巴西,GPE
625,三,CARDINAL
625,巴西,GPE
625,巴西,GPE
625,逛家樂福,GPE
625,日式,NORP
625,美國,GPE
625,美國,GPE
625,澳洲,GPE
625,美國,GPE
625,日式,NORP
625,今天,DATE
625,今天,DATE
625,三,CARDINAL
625,四,CARDINAL
625,日式,GPE
625,紹興,PRODUCT
625,唐揚雞,PRODUCT
625,山東,GPE
625,烏龍麵,PRODUCT
625,巴西,GPE
625,黃金貝泡菜,PRODUCT
625,今天,DATE
625,兩,CARDINAL
625,日本,NORP
625,泰國,GPE
625,冰淇淋區,FAC
625,泰國,GPE
625,日本,NORP
625,兩,CARDINAL
625,五,CARDINAL
625,半,CARDINAL
625,四,CARDINAL
625,今天,DATE
625,敬,PERSON
626,老炳記,PERSON
626,台北市,GPE
626,吉林路號,FAC
626,週二,DATE
626,週六至週日,DATE
626,港式,NORP
626,港式,NORP
626,老炳記,PERSON
626,台北中山區,LOC
626,吉林路,FAC
626,香港,GPE
626,兩,CARDINAL
626,兩,CARDINAL
626,港式,NORP
626,港式,NORP
626,廣州,GPE
626,牛肉,WORK_OF_ART
626,兩,CARDINAL
626,兩,CARDINAL
626,第二,ORDINAL
626,第二,ORDINAL
626,兩,CARDINAL
626,第二,ORDINAL
626,兩,CARDINAL
626,三,CARDINAL
626,行天宮捷運站,FAC
627,台南市,GPE
627,裕忠,GPE
627,週二~週日,DATE
627,台南火鍋店,FAC
627,虎尾寮,GPE
627,悅粵港,FAC
627,今年月日,DATE
627,三,CARDINAL
627,法式,NORP
627,港式,GPE
627,今天,DATE
627,丁寶,PERSON
627,兩,CARDINAL
627,加湯區,GPE
627,金華,GPE
627,胡椒,PERSON
627,印尼,GPE
627,湯,PERSON
627,兩,CARDINAL
627,台南,GPE
627,港式,NORP
627,兩,CARDINAL
628,日式,NORP
628,台北,GPE
628,忠孝東店,FAC
628,台北市,GPE
628,大安區忠孝東路,LOC
628,二,CARDINAL
628,日式,NORP
628,干貝昆布湯,PERSON
628,韓國,GPE
628,兩,CARDINAL
628,兩,CARDINAL
628,海鮮漿冰淇淋,PRODUCT
628,兩,CARDINAL
628,幾分鐘,TIME
628,兩,CARDINAL
628,梅花豬肉,PRODUCT
628,美國,GPE
628,美國,GPE
628,美國,GPE
628,安格斯,PERSON
628,美國,GPE
628,王品,ORG
628,九月份,DATE
628,幾秒,TIME
628,兩,CARDINAL
628,九月初,DATE
628,九月底,DATE
628,兩,CARDINAL
628,美國,GPE
628,美國,GPE
629,高雄市左營區,GPE
629,明誠二路,LOC
629,明誠路,LOC
629,八吋,QUANTITY
629,今天,DATE
629,巴斯克,NORP
629,布朗尼,PERSON
629,八吋,QUANTITY
629,八吋,QUANTITY
629,日式,NORP
629,兩,CARDINAL
629,兩,CARDINAL
629,三,CARDINAL
629,拉米蘇布朗尼,PRODUCT
629,今天,DATE
629,二,CARDINAL
630,韓式,NORP
630,週日至週四/週五週六,DATE
630,台北市,GPE
631,台北市,GPE
631,萬華區,GPE
631,中華路,LOC
631,/月,DATE
631,西門町,LOC
631,小蒙牛,ORG
631,養生鍋老字號,PRODUCT
631,蒙牛西門店,ORG
631,台灣人,NORP
631,三,CARDINAL
631,冬天,DATE
631,西門捷運站,FAC
631,晚上,TIME
631,小蒙牛西門店,ORG
631,三,CARDINAL
631,小蒙牛價位西門店,ORG
631,小蒙牛西門店,ORG
631,全天,DATE
631,西門町,LOC
631,小蒙牛西門店,ORG
631,元晚,TIME
631,六,CARDINAL
631,二,CARDINAL
631,蒙古,NORP
631,蒙古,GPE
631,蒙古,GPE
631,蒙古,GPE
631,西班牙,GPE
631,五,CARDINAL
631,四,CARDINAL
631,小蒙牛西門店,ORG
631,蒙古,GPE
631,兩,CARDINAL
631,蒙古,GPE
631,小蒙牛,ORG
631,小蒙牛西門店,ORG
631,五,CARDINAL
631,哈根達斯,ORG
631,小蒙牛西門店,FAC
631,兩,CARDINAL
631,西門町,LOC
631,台北,GPE
631,蒙牛西門店,ORG
632,烏斯答土耳其居家香料料理餐廳,ORG
632,台南市,GPE
632,中西區,GPE
632,開山路,LOC
632,鄭成功文物館,FAC
632,延平郡王祠,FAC
632,台南,GPE
632,開山路,LOC
632,鄭成功文物館,FAC
632,延平郡王祠,FAC
632,土耳其,NORP
632,烏斯答土耳其居家香料料理餐廳,ORG
632,土耳其,GPE
632,土耳其,GPE
632,凱末爾,PERSON
632,土耳其,GPE
632,鄂圖曼土耳其,GPE
632,凱末爾,PERSON
632,泰式,NORP
632,泰皇,PERSON
632,凱末爾,PERSON
632,凱末爾,PERSON
632,台灣中華民國,GPE
632,二,CARDINAL
632,台南,GPE
632,兩年,DATE
632,台南,GPE
632,台南,GPE
632,美式,GPE
632,土耳其,NORP
632,過去好些年,DATE
632,台灣人,NORP
632,香港,GPE
632,台灣,GPE
632,港人,NORP
632,台南,GPE
632,台南,GPE
632,台南,GPE
632,台南,GPE
632,台南科學園區,LOC
632,二,CARDINAL
632,土耳其,GPE
632,土耳其,GPE
632,台南,GPE
632,兩,CARDINAL
632,伊斯坦堡,GPE
632,土耳其,GPE
632,土耳其,GPE
632,土耳其,GPE
632,米布丁,PERSON
632,土耳其,GPE
632,土耳其,GPE
632,伊斯坦堡,GPE
632,普普,PERSON
632,兩,CARDINAL
632,土耳其,NORP
632,耳其,NORP
632,土耳其,NORP
632,台南,GPE
632,土耳其,GPE
632,台灣人,NORP
632,土耳其,GPE
632,台南人,NORP
632,烏斯,PERSON
632,台南,GPE
632,台南,GPE
632,烏斯,PERSON
632,土耳其,GPE
632,台南,GPE
632,兩年,DATE
632,開山路,LOC
632,鄭成功文物館,FAC
632,延平郡,GPE
632,王祠,FAC
632,土耳其,GPE
632,台灣人,NORP
632,土耳其,GPE
632,台南人,NORP
632,台南,GPE
632,台南,GPE
633,永和竹林店,FAC
633,新北市永和區,GPE
633,分鐘,TIME
633,月底,DATE
633,霜淇淋機,PRODUCT
633,乾冰,PERSON
633,今天,DATE
633,四,CARDINAL
633,五,CARDINAL
633,青江菜白菜,PRODUCT
633,昆布湯,PERSON
633,泰國冰淇淋,FAC
634,兩,CARDINAL
634,新北市新莊區,GPE
634,幸福路號,FAC
634,週日,DATE
634,新莊,GPE
634,兩,CARDINAL
634,韓國,GPE
634,第二,ORDINAL
634,韓式,NORP
634,兩,CARDINAL
634,兩,CARDINAL
634,普普,PERSON
634,兩,CARDINAL
634,三,CARDINAL
634,分飽,PERSON
634,第次,ORDINAL
634,韓國,NORP
634,兩,CARDINAL
634,新莊店,ORG
634,兩,CARDINAL
634,年月日,DATE
634,韓國,GPE
634,韓國,GPE
634,兩,CARDINAL
634,兩,CARDINAL
635,台北,GPE
635,台北市,GPE
635,信義區,LOC
635,忠孝東路,LOC
635,今年月,DATE
635,下午,TIME
635,半個小時,TIME
635,兩,CARDINAL
635,五週末,DATE
635,兩,CARDINAL
635,海鮮區壽司區,GPE
635,兩,CARDINAL
635,日式,NORP
635,兩,CARDINAL
636,台南市,GPE
636,中華東路三段,LOC
636,週六週日,DATE
636,台南平價火鍋,PRODUCT
636,台南文化店,ORG
636,今年月日,DATE
636,台南文化店,FAC
636,百元,MONEY
636,叻沙泰,GPE
636,台南文化店,FAC
636,今天,DATE
636,台南文化店,FAC
636,富邦鍋行,ORG
636,台南文化店,FAC
636,芬達柳橙汽水,PRODUCT
636,沙瓦,PERSON
636,三,CARDINAL
636,霜淇淋區,LOC
636,冰淇淋區,FAC
636,台南文化店,FAC
636,兩,CARDINAL
637,桃園市中壢區中園路二段號大江購物中心,FAC
637,週日週四週五週六,DATE
637,中壢大江牧場,FAC
637,南港潤泰牧場,FAC
637,兩,CARDINAL
637,南港潤泰牧場中壢大江牧場,FAC
637,澳洲,GPE
637,澳洲,GPE
637,美國,GPE
637,美國,GPE
637,澳洲,GPE
637,英式,NORP
637,二,CARDINAL
637,台灣,GPE
637,雙北,ORG
637,中壢大江牧場,FAC
637,中午晚,TIME
637,兩,CARDINAL
637,兩三百塊,MONEY
637,兩,CARDINAL
637,三,CARDINAL
637,美國,GPE
637,兩,CARDINAL
637,今天,DATE
637,今天,DATE
637,澳洲,GPE
637,三,CARDINAL
637,澳洲,GPE
637,美國,GPE
637,美國,NORP
637,兩,CARDINAL
638,新北市,GPE
638,板新路號,FAC
638,板橋,GPE
638,文化路,LOC
638,板新路,FAC
638,團查,PERSON
638,今天,DATE
638,兩年前,DATE
638,聖誕節,DATE
638,日式,NORP
638,二,CARDINAL
638,今天,DATE
638,兩,CARDINAL
638,二,ORDINAL
638,兩,CARDINAL
638,三,CARDINAL
638,二,ORDINAL
638,二,CARDINAL
638,二,CARDINAL
638,第次,ORDINAL
638,咖啡機萃茶機,PRODUCT
638,二,ORDINAL
638,二,CARDINAL
638,四,CARDINAL
638,二,ORDINAL
638,四,CARDINAL
638,中午,TIME
638,道海,PERSON
638,六,CARDINAL
638,三,CARDINAL
638,韓國,NORP
638,五,CARDINAL
638,今天,DATE
638,第天,DATE
638,今天,DATE
638,中午,TIME
638,六,CARDINAL
638,兩,CARDINAL
638,四,CARDINAL
638,六,CARDINAL
638,今天,DATE
638,二,CARDINAL
638,二,CARDINAL
638,二,CARDINAL
638,二,CARDINAL
638,沙瓦,PERSON
638,沙瓦耶,PERSON
638,三,CARDINAL
638,今天,DATE
638,三,CARDINAL
638,二,ORDINAL
638,十,CARDINAL
638,二,CARDINAL
638,兩,CARDINAL
638,第次,ORDINAL
638,第二,ORDINAL
638,二,CARDINAL
638,第二,ORDINAL
638,布朗尼,PERSON
638,兩,CARDINAL
638,板橋,LOC
639,日式,NORP
639,日式,NORP
639,桃園市桃園區,GPE
639,春日路號樓,FAC
639,日式,NORP
639,日式,NORP
639,日式,NORP
639,日式,NORP
639,兩,CARDINAL
639,口感ＱＱ,PRODUCT
639,台灣,GPE
639,霜淇淋,PERSON
639,霜淇淋,PRODUCT
639,日式,NORP
639,日式,NORP
640,南洋,LOC
640,台南市南區,GPE
640,新孝路,LOC
640,金華路,FAC
640,週六週日,DATE
640,週三,DATE
640,台南,GPE
640,南洋,LOC
640,今天,DATE
640,台南,GPE
640,河樂廣場,FAC
640,南洋,GPE
640,泰國,GPE
640,張元,PERSON
640,三,CARDINAL
640,南洋,LOC
640,三,CARDINAL
640,折元,MONEY
640,南洋,LOC
640,三,CARDINAL
640,泰國,GPE
640,兩,CARDINAL
640,第二,ORDINAL
640,泰國,GPE
640,南洋,LOC
640,南洋,GPE
640,冬陰功鍋,PRODUCT
640,南洋,LOC
640,夏天,DATE
640,加湯,PERSON
640,三,CARDINAL
640,泰國,GPE
640,台灣,GPE
640,南洋,LOC
640,南洋,LOC
641,澎湖大姐自助碳烤廣場,FAC
641,澎湖縣馬公市,GPE
641,澎湖,LOC
641,七,CARDINAL
641,美,GPE
641,日,GPE
641,民族路,LOC
641,兩小時,TIME
641,晚上,TIME
642,桃園市,GPE
642,中華路號,FAC
642,週~週四,DATE
642,週五~週日,DATE
642,今天,DATE
642,台啤海尼根,ORG
642,今天,DATE
642,第二,ORDINAL
642,第二,ORDINAL
642,兩,CARDINAL
642,千葉,GPE
643,高雄市,GPE
643,中華路號,LOC
643,捷運站輕軌聯合醫院站,FAC
643,大順路,LOC
643,中華路,LOC
643,六,CARDINAL
643,四五,CARDINAL
643,中華,GPE
643,冰淇淋,PRODUCT
643,杜,PERSON
643,五,CARDINAL
643,七八,CARDINAL
643,百元,MONEY
643,三,CARDINAL
643,三,CARDINAL
643,兩,CARDINAL
643,三,CARDINAL
643,冰淇淋,PRODUCT
643,哈根達斯,ORG
643,高雄,GPE
644,高雄市,GPE
644,三民區,LOC
644,捷運站輕軌灣仔內站,FAC
644,敦煌路,FAC
644,禾町,LOC
644,中午,TIME
644,四,CARDINAL
644,東京,GPE
644,兩,CARDINAL
644,兩,CARDINAL
644,雪碧,ORG
644,冰淇淋,PRODUCT
644,哈根達斯,ORG
644,泰國,GPE
644,明果冰淇淋,ORG
644,莫凡彼,ORG
644,兩,CARDINAL
644,大根,PERSON
644,禾町,PERSON
644,禾町,PERSON
644,兩,CARDINAL
644,六七,CARDINAL
644,兩,CARDINAL
644,梅花,PERSON
644,兩,CARDINAL
644,日式,GPE
644,四,CARDINAL
644,兩,CARDINAL
644,哈根達斯,ORG
644,泰國,GPE
644,四,CARDINAL
644,哈根達斯,ORG
644,泰國,GPE
644,中午,TIME
644,陽春點,PERSON
644,中午,TIME
644,高雄,GPE
644,高雄,GPE
645,千葉火鍋豐原店,ORG
645,台中市豐原區,GPE
645,中午,TIME
645,中午,TIME
645,月底,DATE
645,百多天,DATE
645,千葉火鍋豐原尊爵館,FAC
645,年月日~月,DATE
645,近個月,DATE
645,千葉火鍋會員卡,ORG
645,豐原店,ORG
645,千只要元,MONEY
645,第二,ORDINAL
645,斗六,GPE
645,千葉,GPE
645,第次,ORDINAL
645,千葉,GPE
645,千葉,GPE
645,這天,DATE
645,安格斯,PERSON
645,千可元,MONEY
645,豐原店,ORG
645,上百,CARDINAL
645,千葉,GPE
645,今年,DATE
645,豐原店,ORG
645,前天,DATE
645,舒芙蕾,PRODUCT
645,分鐘,TIME
645,兩,CARDINAL
645,第次,ORDINAL
645,千葉,GPE
645,千葉,GPE
646,高雄市,GPE
646,新興區林森路號ù樓,FAC
646,捷運美麗島站,FAC
646,這幾年,DATE
646,二,CARDINAL
646,鮨毅,PERSON
646,三,CARDINAL
646,中式,NORP
646,高雄,GPE
646,天貝,PERSON
646,法國,GPE
646,單點元,MONEY
646,熊本生蠔,PERSON
646,當天,DATE
646,凱薩,ORG
646,鴨胗,PRODUCT
646,松本茸,PRODUCT
646,九孔,PRODUCT
646,當天,DATE
646,法國,GPE
646,菲力,PERSON
646,美國,GPE
646,桂丁,PERSON
646,桂丁,LOC
646,普普,PERSON
646,兩,CARDINAL
646,桂丁,PERSON
646,安格斯,PERSON
646,三,CARDINAL
646,兩,CARDINAL
646,屏東,GPE
646,當天,DATE
646,南台灣,GPE
646,高雄,GPE
647,乃葉新竹,GPE
647,新竹市,GPE
647,中央路號巨城樓,FAC
647,週日週四,DATE
647,週五週六,DATE
647,前天,DATE
647,今天,DATE
647,阿麥,PERSON
647,新竹巨城,GPE
647,國北中南,PERSON
647,新竹,GPE
647,兩,CARDINAL
647,湳雅街,GPE
647,太魯閣,FAC
647,今天,DATE
647,巨城購物中心,FAC
647,日式,NORP
647,四,CARDINAL
647,八,CARDINAL
647,北海道,GPE
647,八,CARDINAL
647,牛肉,WORK_OF_ART
647,安格斯牛,PERSON
647,安格斯,PERSON
647,五,ORDINAL
647,安格斯牛五花,PRODUCT
647,紐澳,LOC
647,紐澳,GPE
647,三,CARDINAL
647,日式,NORP
647,關東細麵烏龍麵,PRODUCT
647,兩,CARDINAL
647,兩,CARDINAL
647,三,CARDINAL
647,桃園,GPE
647,台茂店,ORG
647,巨城店,ORG
647,乃葉巨城,PERSON
647,兩,CARDINAL
647,分鐘,TIME
647,分鐘,TIME
647,分鐘,TIME
647,新竹巨城店,FAC
647,週日週四,DATE
647,週五週六,DATE
647,前天,DATE
647,新竹市,GPE
647,中央路號巨城樓,FAC
648,高雄市,GPE
648,新光三越左營店,ORG
648,台中,GPE
648,樂軒,PERSON
648,高雄,GPE
648,左營,GPE
648,新光三越,ORG
648,三,CARDINAL
648,水蓮,PERSON
648,港式,NORP
648,樂軒鐵火,PRODUCT
648,樂軒,PERSON
648,韓式,NORP
648,樂軒,PERSON
648,今天,DATE
648,三,CARDINAL
648,宜蘭,GPE
648,櫻桃鴨,LOC
648,兩,CARDINAL
648,兩,CARDINAL
648,美國,GPE
648,三,CARDINAL
648,雪花牛,PERSON
648,雪花,PERSON
648,今天,DATE
648,丹麥梅花豬,PERSON
648,兩,CARDINAL
648,丹麥,NORP
648,丹麥,GPE
648,台灣,GPE
648,台灣人,NORP
648,水璉,GPE
648,今天,DATE
648,兩,CARDINAL
648,第二,ORDINAL
648,三,CARDINAL
648,三,CARDINAL
648,分鐘內,TIME
648,中午,TIME
649,羊霸,PERSON
649,國光街,LOC
649,三峽老街,LOC
649,週二至週五,DATE
649,週六至週日,DATE
649,桃園,GPE
649,內壢,GPE
649,楊梅龍潭,LOC
649,四分,TIME
649,冬天,DATE
649,台北,GPE
649,三峽,LOC
649,北大特區,LOC
649,第間,ORDINAL
649,羊霸,GPE
649,三峽店,FAC
649,三峽,LOC
649,北大特區三峽老街,FAC
649,三峽,LOC
649,傍晚,TIME
649,兩,CARDINAL
649,五,CARDINAL
649,中華,GPE
649,健健美,PERSON
649,蔡楊桃汁,PRODUCT
649,烏梅汁,PRODUCT
649,冰淇淋,PRODUCT
649,四,CARDINAL
649,第次,ORDINAL
649,第次,ORDINAL
649,兩塊,MONEY
649,中華,NORP
649,秋冬,DATE
650,台南頂美店,FAC
650,台南市,GPE
650,民權路四段號,LOC
650,百元,MONEY
650,安中路,LOC
650,張元,PERSON
650,三,CARDINAL
650,三,CARDINAL
650,台南,GPE
650,沙拉區,GPE
650,高麗,GPE
650,可口可樂,PRODUCT
650,杜,PERSON
650,霜淇淋,PRODUCT
650,冰淇淋,PRODUCT
651,台中市,GPE
651,大里路號,FAC
651,大里路,FAC
651,三,CARDINAL
651,兩,CARDINAL
651,中午,TIME
651,紐約客,ORG
652,寒舍艾美,ORG
652,台北市,GPE
652,信義區,GPE
652,松仁路號,FAC
652,週末,DATE
652,台灣,GPE
652,台北信義區,GPE
652,寒舍艾美,PERSON
652,寒舍艾美,PERSON
652,寒舍艾美樓,FAC
652,巧克力光廊,FAC
652,二十五,CARDINAL
652,巧克力光廊,FAC
652,二,CARDINAL
652,寒舍,ORG
652,寒舍艾美酒店樓,FAC
652,週日晚上,TIME
652,月底,DATE
652,月底,DATE
652,週五晚間,TIME
652,個月,DATE
652,海鮮區,LOC
652,北海道,GPE
652,兩,CARDINAL
652,兩,CARDINAL
652,冬天,DATE
652,今天,DATE
652,沙拉區,LOC
652,兩,CARDINAL
652,幾年前,DATE
652,兩,CARDINAL
652,美國,GPE
652,四川,GPE
652,西班牙,NORP
652,中式,GPE
652,日月潭,LOC
652,北浦,LOC
652,三峽,LOC
652,西式,GPE
652,日本,NORP
652,朝日啤酒,ORG
652,莫凡彼,ORG
652,兩,CARDINAL
652,莫凡彼,ORG
652,四,CARDINAL
652,莫凡彼,ORG
652,五,CARDINAL
652,寒舍艾美,PERSON
652,法式,NORP
652,蒙布朗,PRODUCT
652,布斯特,PERSON
652,第二,ORDINAL
652,兩,CARDINAL
653,北海道,GPE
653,函館市,GPE
653,下午時分,TIME
653,年月,DATE
653,函館,GPE
653,函館,GPE
653,最後天,DATE
653,台灣,GPE
653,幾天,DATE
653,當天,DATE
653,函館,GPE
653,青森,GPE
653,京,GPE
653,函館,GPE
653,漢堡,GPE
653,金森紅倉庫,FAC
653,兩,CARDINAL
653,漢堡,GPE
653,鄂霍次克,LOC
653,北海道,GPE
653,唐揚,PERSON
653,北海道,GPE
653,釧路,GPE
653,中文,LANGUAGE
653,唐揚,PERSON
653,北海道,GPE
653,北海道,GPE
653,唐揚,PERSON
653,金森紅倉庫路,FAC
653,漢堡,GPE
653,漢堡,GPE
653,漢堡,GPE
653,漢堡,GPE
653,漢堡,GPE
653,中文,LANGUAGE
653,八成,CARDINAL
653,台灣人,NORP
653,北海道,GPE
653,漢堡,GPE
653,美,GPE
653,美,GPE
653,丹丹漢堡,ORG
653,日本,GPE
653,漢堡,GPE
653,北海道,GPE
653,日式,GPE
653,百分百,CARDINAL
653,漢堡,GPE
653,漢堡,GPE
653,北海道,GPE
653,漢堡,GPE
653,三,CARDINAL
653,快二十年,DATE
653,中國,GPE
653,台灣,GPE
653,這幾年,DATE
653,兩,DATE
653,三年,DATE
653,三,CARDINAL
653,台灣,GPE
653,比利時,GPE
653,北京,GPE
653,巴黎,GPE
653,台灣,GPE
653,彰化高中,ORG
653,漢堡,GPE
653,四,CARDINAL
653,中午,TIME
653,六七月,DATE
653,五月,DATE
653,北海道,GPE
653,函館,GPE
653,函館海,LOC
653,函館,GPE
653,鄂霍次克,LOC
653,函館,GPE
653,登別,GPE
653,兩天,DATE
653,東森,ORG
653,室蘭,GPE
653,後天,DATE
653,三,CARDINAL
653,六十公里,QUANTITY
653,四個月,DATE
653,二十公里,QUANTITY
653,三十公里,QUANTITY
653,上個月,DATE
653,茨城縣,GPE
653,八十公里,QUANTITY
653,今年,DATE
653,今天,DATE
653,台灣,GPE
654,明誠旗艦店,FAC
654,高雄市左營區,GPE
654,明誠二路,LOC
654,十,CARDINAL
654,雀巢機,PRODUCT
654,兩,CARDINAL
654,三,CARDINAL
654,義式冰淇淋,PRODUCT
654,莫凡比,PERSON
654,布朗尼,PERSON
654,中秋季節,DATE
655,新北市板橋區,GPE
655,文化路段號,FAC
655,台鐵板橋火車站,FAC
655,台北捷運板南線/環狀線板橋站,FAC
655,中午~凌晨,TIME
655,板橋車站,FAC
655,文化路,LOC
655,燒肉殿,FAC
655,兩,CARDINAL
655,板橋,LOC
655,日本,GPE
655,澳洲,GPE
655,澳洲,GPE
655,兩,CARDINAL
655,澳洲,GPE
655,澳洲,GPE
655,日本,GPE
655,宜蘭,GPE
655,宜蘭,GPE
655,第次,ORDINAL
655,鹽蔥牛舌,WORK_OF_ART
655,牛舌,WORK_OF_ART
655,西班牙,NORP
655,橡子級,ORG
655,北海道,GPE
655,五,CARDINAL
655,澳洲,GPE
655,挪威,GPE
655,梅花豬,PERSON
655,韓式,NORP
655,韓式,NORP
655,日式,GPE
655,兩,CARDINAL
655,明治冰淇淋,PRODUCT
655,當天,DATE
655,日本,GPE
655,牛澳洲,LOC
655,牛西班牙,LOC
656,台北市,GPE
656,南港路段號,FAC
656,上千,CARDINAL
656,今天,DATE
656,南港站,FAC
656,南港車站,FAC
656,兩,CARDINAL
656,板橋,GPE
656,南港,GPE
656,兩,CARDINAL
656,可口可樂,ORG
656,中式,GPE
656,玫瑰鹽,PERSON
656,兩,CARDINAL
656,牛肉,WORK_OF_ART
656,五分熟,TIME
656,好市多,ORG
656,四,CARDINAL
656,五,CARDINAL
656,兩,CARDINAL
656,兩,CARDINAL
657,台北,GPE
657,上村,GPE
657,上村,GPE
657,二,CARDINAL
657,超市,GPE
657,二十,CARDINAL
657,週五,DATE
657,三四小時,TIME
657,個半小時,TIME
657,兩,CARDINAL
657,五,CARDINAL
657,四川,GPE
657,今日,DATE
657,第二,ORDINAL
657,兩,CARDINAL
657,第二,ORDINAL
657,牛舌,WORK_OF_ART
657,明太子玉子燒味噌燉,PRODUCT
657,三分鐘,TIME
657,薩莉亞,ORG
657,上村,GPE
658,金大尉,PERSON
658,台南市,GPE
658,中華東路三段號,LOC
658,台南德安百貨樓,FAC
658,兩,CARDINAL
658,誠品,ORG
658,金,PERSON
658,金大尉,PERSON
658,百元,MONEY
658,十穀米,QUANTITY
658,冰沙冰淇淋,PRODUCT
658,金大尉,PERSON
658,義大利,GPE
658,金大尉,PERSON
658,金大尉,PERSON
658,分鐘,TIME
658,金大尉,PERSON
658,兩,CARDINAL
658,杜,PERSON
658,三,CARDINAL
658,韓式,NORP
658,東大門義式肉醬,PRODUCT
658,金大尉,PERSON
658,德安百貨,FAC
659,澎湖縣馬公市新營,GPE
659,澎湖,LOC
659,南海遊客中心,FAC
659,卡拉區,GPE
659,二,CARDINAL
659,兩小時,TIME
660,沐月,PERSON
660,台北市,GPE
660,中華,GPE
660,星期日,DATE
660,台北,GPE
660,今天,DATE
660,台南人,NORP
660,兩,CARDINAL
660,人元,PERSON
660,▲牛肉,WORK_OF_ART
660,沐月,PERSON
660,台北市,GPE
660,中華路段巷號,FAC
660,捷運站,FAC
661,丁古牛肉麵,PRODUCT
661,新北市新莊區,GPE
661,復興路段號,FAC
661,新莊,GPE
